carID,price
52188,20990
38499,14999
59503,9900
72001,25000
9008,10695
62032,7490
24001,11500
46058,20800
18531,20500
19448,7998
5133,13498
22816,8895
17551,16995
35263,11295
69201,8793
70130,20495
46269,30999
27337,7500
2847,11698
13984,28888
11827,14389
40244,35589
20992,22390
26574,8995
70810,12899
75168,35990
6871,20250
26460,9450
74108,13495
49252,7500
22184,12295
51271,9998
4077,10498
47861,20999
23797,9659
52508,12995
19244,16498
1272,53990
3232,13480
64794,19998
16698,28000
22605,10391
27356,11991
32902,16000
22479,10200
65580,24500
1228,30985
68586,11099
15550,9500
24903,9399
58956,12842
20207,11599
23930,15000
70295,9712
70322,9799
13926,17498
49803,18990
21553,9795
13134,11941
62441,14498
5652,19500
70434,11990
31287,13499
56789,7798
54437,1300
48535,7495
53030,7209
16063,14999
75323,13270
64783,10891
63149,6995
19562,495
58699,2495
66782,16490
55243,9790
46872,12995
53774,20498
71218,17498
14116,23750
7358,28950
2629,18498
14556,10500
18194,10998
51074,6495
7274,30995
68749,17495
5460,23490
23428,17200
2977,19490
44601,16490
55699,8995
72734,17995
32836,12890
54718,21995
71247,18250
45626,52990
21127,7673
4541,67990
60962,12698
24316,9497
20208,15499
35372,31495
48837,7795
43507,34950
48758,15499
54723,7498
63773,6998
10212,24995
8005,10480
64023,15990
54100,22691
48765,8500
65055,15990
40027,12990
9252,11490
61575,8200
2210,16950
55966,10895
4448,6800
43123,22597
45032,41630
36170,36999
58708,10450
52858,13599
54939,10250
1659,64995
18172,12383
42556,19995
52358,22195
36996,22000
63869,11495
35482,25949
33284,34864
61997,22999
31859,12990
62741,11498
46831,12999
70113,8498
16500,16299
27964,15590
1063,19496
75513,20995
33405,14250
67629,16950
32810,9800
26619,10298
1921,16400
21182,12899
1224,13750
71593,27275
21447,17252
64499,8625
49365,8695
10098,26103
28691,7499
50987,29999
35096,31650
8982,20387
42915,24990
44895,25199
53722,11392
63824,6995
42894,20490
48020,10000
43353,14370
29780,4698
41553,24481
72994,18991
70437,10692
44616,27799
25267,9377
13153,5970
31480,18498
42953,10996
13329,10991
40496,16500
14656,20172
22905,16498
66071,9900
24349,12450
4598,13875
12129,22998
46642,29000
12940,11990
3596,44491
20107,9500
55019,8208
17330,11291
12719,26275
2063,20000
56074,17998
51168,7998
18689,6776
44345,9750
40295,31480
75173,12995
40125,28350
27968,12495
56042,8995
15204,15440
53416,12995
16589,15700
66365,15490
65321,9999
64198,16620
52854,6450
27046,15440
66308,8692
55543,8998
8652,26000
30171,11291
22791,9399
68515,8385
75211,11549
37249,19200
75307,22998
53911,6995
72493,13490
75689,28799
68801,25490
74700,14950
14353,17786
2384,31900
9630,13831
4106,10000
69090,18999
58697,7900
30512,14800
68959,22490
38048,10699
13410,15499
60130,8241
18183,8222
73802,22000
18692,11860
8813,18995
40961,7491
44147,20799
24287,12999
41370,25400
45402,14750
410,32990
72634,8971
28846,29495
62551,10290
32099,17270
481,16499
5765,23250
59909,14999
66862,17650
68734,32999
17930,10451
17233,9790
69899,17290
60577,13625
65878,11498
69533,17742
21122,14400
35254,37189
50928,10995
63787,13560
30582,19400
17891,17595
61876,11998
27935,10200
34392,4995
56837,5725
12175,58480
11728,31000
35872,13791
8510,29790
18811,12595
39476,12202
69480,8495
26569,20999
28742,1995
33728,15498
62203,6490
59302,8995
2320,18498
39345,19879
2550,18725
70693,14905
74488,9591
72774,11995
60784,11698
28094,17580
26036,12498
24513,10998
7705,45400
6088,11698
75256,27000
64803,5355
54564,10998
50,9995
21864,18800
20831,10600
42632,16299
37201,21990
62939,11099
10447,14199
16489,10699
57827,14499
22756,15995
12741,28950
3000,13500
3529,27000
44225,20980
13321,13499
50569,7790
1368,15441
67624,22999
32856,13474
31904,6764
68494,8998
27718,12998
73576,18490
39174,28429
14750,52999
41061,28900
44210,17500
66461,14940
73117,10291
47933,29990
22714,12995
6524,39881
43139,25882
8918,35995
17326,13000
13606,15290
63589,12115
25842,11330
50746,4290
74653,8495
12747,29661
25785,7200
54398,19500
54647,11998
68687,15370
75357,13498
42031,30350
4665,10330
3507,57995
27266,14699
37895,62495
7063,27444
63826,6600
54759,20995
19794,17300
29800,16000
37787,30999
22952,16850
59057,11495
9410,18000
61062,10790
58109,12543
43987,36199
39298,25480
62464,8730
72874,10500
39074,30209
12315,20000
33011,15500
31070,15500
20380,9670
746,29490
2134,11495
28253,7389
19351,5750
14941,22980
57374,9248
47924,11940
50183,9990
38656,22698
59892,10690
4997,25400
74177,22500
59839,6290
47654,21990
31900,7495
46702,26250
68281,19191
58480,8000
70847,11250
52526,24995
7411,17298
51349,9899
19093,15530
28834,6498
35502,17992
40202,29199
69829,9299
43235,24480
61559,7795
19765,6600
18244,12998
40231,17799
46893,6495
6405,29890
21474,6400
68041,19350
35024,19000
45526,17500
9945,30200
10692,22498
54174,22990
73446,13796
60523,14490
70853,22800
74598,16372
31996,1200
824,15995
36486,29999
60429,14995
38440,23945
68597,26498
68771,18998
1587,15749
29660,14498
3901,19900
4299,33888
19361,14000
35082,25980
38822,35099
2294,14670
32737,13950
2494,13766
49517,6990
61746,14299
68913,8793
44300,19499
30358,9000
5883,44450
50815,13995
36892,28299
61542,10990
48670,16995
15651,2295
4178,13295
72782,8391
72508,8875
70092,25990
63432,6290
19987,11475
71591,23990
29579,13500
21168,13000
16293,10000
52639,10495
53284,11799
31999,6995
62265,5299
38151,23499
240,12795
32423,13495
44368,36090
11008,26875
14258,41950
52604,10000
42469,25400
56410,9390
21035,9995
41160,14581
55465,6500
50938,12490
20588,10100
8352,45475
3559,15441
71326,47995
74574,17298
10963,17141
8476,13798
61284,9750
32724,8300
64586,6699
60536,5703
8969,16000
53703,8432
10342,26698
22431,2895
44003,25980
36669,13999
45299,37490
29425,15800
62189,4791
17340,15845
7094,26000
59690,6999
75903,8130
69783,16995
74645,9472
14620,14600
66909,15995
11027,14127
66227,10399
24356,8295
39519,35699
59181,6698
68844,25489
49191,17395
9996,34850
4375,13250
54146,11793
19684,27200
45176,10299
50702,6298
10002,15995
27086,8500
33599,23995
30871,9500
42372,30949
69531,16000
33758,7498
73166,18250
22729,15710
55264,10990
54137,12998
73846,10495
19714,8300
8984,33542
62542,18499
25460,11990
341,9995
52027,8995
16874,8500
17487,18998
73317,16000
18651,15298
44656,24950
32369,23995
43843,20997
1467,14700
36104,25495
22052,18280
74808,9800
36388,24799
57726,7459
37671,59991
45450,20399
24488,13498
74001,4980
1207,19000
73627,30832
39777,23572
42448,29480
46442,18981
54783,10490
29711,11978
39454,22491
22846,5599
48057,11995
46119,17721
30922,8400
7009,13999
49533,16995
43750,14595
64970,19250
875,18781
47146,10990
15492,12799
42785,32599
50977,9475
1786,23500
55989,8999
54280,19219
14526,62995
6908,14990
37377,14000
7145,21500
6143,26700
12036,23790
36983,22250
33953,7395
11583,15300
57889,8498
44316,20475
64531,7470
20144,9599
16991,33000
71333,17498
75889,19650
39064,20449
30006,18490
50093,11995
73724,17000
67954,1799
3273,19995
51846,13998
57880,9250
31181,6995
24185,16950
73306,7492
24699,10999
51890,9995
43592,23900
55961,19500
71277,19498
29662,18990
33085,16000
46807,6800
42840,10595
6932,17500
1059,22990
52597,9995
3105,24475
43726,24699
48533,21950
38123,21111
63653,10599
5218,26980
42044,18980
68930,23995
20626,16000
227,32788
67787,7490
73800,21982
47310,13990
20335,12800
37483,32289
61293,6395
55409,23745
49694,12200
2785,45990
52307,7995
21508,9989
46949,19945
45257,32000
31881,6799
60686,8000
36526,13698
73433,11500
73778,20412
23741,12000
15254,11000
15013,10998
51815,9290
65840,37399
14102,24995
72067,7995
56549,11594
66577,6998
29587,9780
3153,14799
36492,19950
5742,34991
58941,10998
46718,14500
22810,6998
61619,14495
48039,9338
14846,48482
75144,11999
26146,13995
11321,16995
7272,59950
28644,4490
25179,10600
11004,26750
36949,26595
20384,16495
38186,29999
23318,8470
9057,18850
3295,32400
720,28985
31535,11985
73798,7695
15064,10999
61571,8995
46686,4990
44778,13795
61630,9995
38106,20995
17115,13491
70176,10160
31704,5995
41696,26995
38033,29000
11290,51990
72483,29995
68636,11998
68309,22990
22694,10270
50860,9999
68643,9495
19692,9700
67684,17791
34833,18048
2204,50990
27001,6700
40868,33799
205,14498
26116,4695
11119,9990
64778,13015
46923,11471
8029,13000
42736,28990
38818,23966
5450,11495
18923,14995
12300,5975
27639,9400
56703,14995
45845,19299
47811,12540
75111,18000
36163,14990
29410,13500
67584,12950
74926,7400
49626,6245
38349,7573
32097,8495
65770,14995
35818,31599
70057,17298
14277,13775
383,12498
45700,22000
21957,15299
72830,30790
2010,33000
1991,24250
28735,18650
73979,7950
34981,14440
63059,10200
65964,39950
46145,17973
48054,13995
24046,13440
28066,12991
53711,8995
4001,21946
61215,7799
36299,30980
71568,11490
60012,8495
67342,8810
69031,18991
71980,17990
34848,32980
32127,13495
36476,5995
4416,36995
41368,20499
57559,10500
44067,30000
54414,15350
42021,26000
66082,20390
41512,14990
4277,47895
63945,8140
72362,15990
17050,15495
35666,20799
19740,8995
15342,11795
25545,8250
68243,12000
58527,15690
60955,7999
68072,9400
50800,18995
69337,8950
40323,20498
71715,10298
70651,11297
12159,18980
41776,13990
41613,19995
62980,7999
73091,8500
5157,28000
53940,16100
74051,18495
1128,25990
5253,31498
30760,14998
45817,18299
28648,17298
57858,5700
59122,6498
26996,9590
14441,22490
63979,7498
49383,25991
60969,8171
6885,30950
42951,16940
43829,26049
26122,9670
48502,10995
72556,13498
73424,12998
35053,21498
44987,19450
58103,14170
14043,18950
74347,12495
32788,17750
7889,28999
24289,10187
30244,8591
10024,12999
67615,20431
31558,7570
18966,15990
63477,6000
57572,9799
27173,11990
36535,7724
14823,20980
16609,15395
3970,13800
11456,15552
20237,2500
61010,6990
17619,9369
62183,17499
41117,14646
5501,22986
33248,9998
57143,6999
30317,9999
26434,14465
56700,8490
32002,12050
2230,15496
66790,11491
10781,19980
15425,13980
71008,26990
6416,11490
10522,23499
38456,49699
64882,7395
8684,24775
15748,8966
2453,17250
45147,12700
5182,17495
75915,15480
37048,10495
54268,6620
53293,7976
6981,11495
45045,16800
28450,13491
16742,19995
42440,16280
61702,12975
35226,14998
12229,23491
10172,20330
52003,10998
12380,27555
54735,12998
58536,13795
65714,14583
11460,64400
72620,24990
29839,7199
58133,10295
75103,19998
1918,10960
19577,13000
9400,16498
29176,9298
41300,19290
56948,9995
9099,13995
24869,9800
53324,11695
5473,19991
6483,16040
65631,14995
24822,11600
62030,12990
38245,16000
41952,44399
4151,15290
60791,8800
57707,10250
12753,30890
13876,16600
23319,17475
10773,11799
34950,16498
65919,20899
5252,14495
31574,12492
44256,25699
42042,26995
17534,10495
40978,24099
72025,9700
16600,7980
69610,19489
37967,16000
29258,12500
4698,10000
60554,9999
38741,15698
2575,19900
38374,21699
57462,9739
49486,7995
58537,9290
35894,16890
21828,12000
1169,19596
72667,16690
13919,15700
22993,5998
47191,30495
66274,9000
57615,10900
64425,1999
16964,9500
61516,11990
73365,16921
42731,15910
70124,10150
66920,45450
334,24995
71000,9998
1317,32444
69386,18490
10046,42650
51258,12490
2301,36490
62439,12060
70214,8791
39421,55499
69346,22995
14766,15500
20137,10399
19242,9999
27256,17790
58242,11000
69526,15998
21057,12989
44085,39950
25913,17481
32753,17998
70507,16000
13059,15499
60158,12995
65527,17391
63961,11980
53762,2990
75783,7649
69512,22290
38052,27999
38920,17495
60339,7995
51377,8750
2711,11259
2430,20890
67325,13490
37083,17200
49951,995
1582,10850
21102,15000
26611,9999
55538,6490
17047,11500
15819,12500
12554,15500
47486,8990
35295,26245
64513,4480
72524,29995
18873,14971
66937,13990
61300,12200
40570,45480
75887,17500
65455,45450
1911,8689
29543,9950
15959,19330
11527,40985
21780,9849
41963,19999
70904,15995
7574,8399
64570,8791
28578,11499
41180,49480
33861,8495
14458,22912
8000,24275
60278,19995
55621,14600
56429,12795
6541,18950
67076,30490
28595,19999
17928,13599
13880,30850
3442,53000
6591,21995
17885,18140
56546,17991
33229,8770
68169,13299
59962,3999
43155,24999
40850,15750
4982,19985
44354,20998
47238,8950
47407,9999
47303,13920
56974,7249
70261,12980
32796,4500
68683,14495
68464,17925
75874,19495
9297,19950
58725,8995
42913,19500
53092,6950
7017,13299
42115,38596
70296,8990
73451,8490
9225,14970
29032,15990
26236,8140
54192,9990
5935,30990
34708,12750
33571,7600
46643,31998
6970,11698
64519,8995
46168,30879
31126,19790
41100,20990
30926,9699
20294,24495
70549,10999
61570,14750
44666,11499
14796,27493
26588,16499
38330,20899
53089,9995
74620,19000
57261,9498
43193,37995
14371,28990
1861,29000
34191,17990
20493,12270
60475,12250
3190,13985
46024,23990
28656,1695
39288,17565
9254,14700
16656,17000
48169,14890
70846,30498
63644,10899
62054,16998
69808,24550
11796,17448
17030,9995
2562,19990
47127,8000
32675,5490
73068,15290
7667,24970
5484,23490
16455,18495
50456,9495
35290,21495
29924,14650
71108,18295
70932,25999
59664,8399
23085,14690
74466,15798
42373,28360
34382,13690
66,21000
59804,8100
65377,16790
38309,54980
26936,16250
35116,14288
26584,12591
27261,12999
889,39454
21832,17977
55129,19995
38770,26999
14819,44000
54654,11491
7837,42999
58701,5999
17376,16399
37850,18998
14156,21498
33228,11490
75744,51190
57851,10295
54828,17819
40799,24990
58507,15395
17859,13890
56860,13990
30360,7299
15521,11699
4309,15800
42891,28900
8384,13995
38747,20291
71439,11200
27564,15999
61777,7250
11125,21550
51703,9995
64079,6495
44275,28298
9482,46950
37772,25899
22107,17498
4554,8275
24709,14600
26091,13480
12876,34995
16209,5998
3879,30000
26628,10990
65529,6998
34268,24495
69856,12798
24464,11998
69055,20500
6419,15991
66968,16987
69155,8491
17346,10995
61118,7990
69562,22990
71802,6640
6409,10999
41296,14000
14402,33952
54852,10595
35316,21064
49307,19640
42102,35149
72590,19990
15426,8380
16402,17750
17216,11500
16861,14298
69178,11995
3288,17498
12864,27280
15831,15500
55453,26932
75212,28000
27120,12282
34762,18310
51604,11495
65936,8000
12849,16750
48551,15101
57650,15260
22026,14000
34285,13990
59228,4632
39923,52000
12333,12299
27415,18298
15478,11140
5582,15495
45504,22399
30963,22295
71702,29298
38091,16189
17505,10490
23882,11550
29014,9880
30315,23500
44155,23950
29688,7490
26056,2495
8160,22980
69393,19299
38339,29950
51675,12795
51459,14150
27087,15000
2041,30000
1019,27500
26849,28655
16517,7450
64135,7194
47034,15995
69281,13250
21260,7995
69648,6498
47863,23998
75182,19790
36491,23999
22204,15780
46510,25980
57042,11000
69847,17771
65752,6998
69509,12495
67090,18995
28966,12200
39949,20640
62723,9298
57428,4498
54159,8495
67815,54999
64228,9599
47942,15770
39410,19599
17350,8291
63169,9990
19521,5997
73512,25900
26587,9999
63828,15495
17362,4290
7965,18260
15033,11800
17920,18995
74952,32990
69917,12497
7545,11800
22644,15990
43735,19000
75562,7990
53305,8500
43126,26690
10770,17099
3511,10295
39041,15285
70987,26489
47120,10500
16640,7547
32294,10595
50964,14000
19739,5999
66665,16481
42431,37995
28127,16980
40375,30199
26966,17410
70685,12999
22902,9599
53264,18999
67873,6950
21230,18400
72250,18950
21755,9489
35108,30759
24160,6995
59612,8499
32373,6800
68417,21999
54318,10888
47809,13195
30011,11599
16369,6990
21590,10395
2514,26700
59773,9000
27390,14660
28635,8495
9210,31000
65893,9230
28449,13791
1193,24950
59252,13995
1832,60995
8127,8999
26360,3495
43331,17000
17272,8400
53199,9950
26173,11700
68688,17990
64338,8499
22597,11995
44165,29490
8806,11298
11777,11995
28156,9798
26006,11795
29331,2499
12906,18980
54898,10700
64109,7250
28163,13698
59116,9999
5777,26073
56681,5997
60837,6390
72577,10650
13441,21490
43120,9995
1558,27525
71091,10995
74626,10700
27833,12619
52294,8298
42849,30498
12004,21950
6924,16089
7583,28950
41216,28698
57470,16850
30741,8699
978,11795
28704,18030
10451,8000
68078,14790
68561,9998
61146,7995
16051,15520
67514,9999
18733,13499
27285,11000
31282,10995
25575,9991
18830,18495
55495,10485
46256,17313
71372,23000
66517,17498
32112,8995
9312,17495
20636,10450
5878,15395
3679,35985
70624,13000
9365,11990
27159,5295
23422,10190
43403,22480
70574,10995
241,23900
54120,9790
48171,13980
9887,30990
27911,6750
71630,4800
35044,29890
25669,20000
42335,5780
73071,20590
4202,25900
12486,2995
8750,25551
34552,9700
18017,7510
37157,27698
56526,7100
6931,19990
15143,21200
27997,7940
2652,26850
71503,11990
41589,15600
62081,5620
65358,15295
5236,15700
28403,10530
60842,14499
74716,29999
33148,8500
35120,22899
73248,5498
41231,26595
71219,19990
51431,8995
10045,24000
16985,5990
19084,14998
50148,20998
58763,6091
20627,9800
22545,21990
33121,5495
34901,29480
21769,10295
13316,17495
59162,6998
30748,9990
15194,16399
47338,7599
35393,38995
42221,25999
47305,15995
48944,14350
47434,11200
26021,19495
30538,17350
37085,36749
25306,10200
24549,16999
43901,20498
31248,9170
44681,22532
51380,7495
69016,13390
23669,25500
35002,26572
46811,6698
3822,15300
38039,19400
71132,9999
50377,11590
21394,11995
9490,19491
60017,19995
9687,30995
65454,21790
20062,17200
54639,11895
14366,12832
16159,15995
13552,22980
38858,35002
17555,10999
73323,19798
26839,7830
30832,7793
41043,20000
61500,11795
26771,6499
64940,10338
56545,6500
49305,7877
44428,13599
31860,16998
52740,8300
39359,16600
28618,29999
11810,12449
45801,41999
32961,18000
17963,14000
50364,18990
62663,8499
24211,17900
32044,6495
3619,47990
44438,35499
29668,10499
24702,14999
62255,7875
30270,7131
23444,17498
16475,8999
60664,9440
42830,15695
18472,10500
71269,17995
29981,12950
69673,6870
34557,26000
70332,15995
28250,17900
20481,10499
13401,17500
37587,28652
48216,22000
75265,24290
71492,22500
39210,57383
34992,59812
56961,9481
70317,19485
3366,30000
27598,17475
34359,9490
10634,18495
37072,26980
43752,10699
27053,10450
5547,49850
50204,10999
57517,3990
1065,11995
58955,7436
7676,27888
42058,15750
53643,13950
34609,15790
46307,33149
64210,7995
46721,9499
23361,19000
73516,21229
34178,19999
28484,17995
65846,11991
45708,27498
56903,10398
4740,22900
21014,16757
71472,41998
75728,7649
60388,7798
22732,7400
7477,19490
13664,21380
6682,41990
19241,14989
41505,51990
42908,15698
48373,12998
19795,5850
16538,13290
10123,11700
46344,10290
30974,10489
67437,16725
43244,21990
32667,12495
37900,18700
8467,31999
54416,9833
65938,25990
52901,9495
52993,14495
44809,37999
21480,12495
43627,21990
34077,7010
26457,14500
21690,6977
8415,25940
30132,10999
58548,13794
24181,10000
7845,23498
161,26945
27691,10979
7749,14998
1071,19999
20185,13890
18706,12500
27338,13130
32851,15295
23083,4995
36726,15700
23851,8600
40206,28351
17278,10299
7366,23400
30025,10295
4568,18750
373,24499
35261,10990
40415,25998
2982,19751
41916,29650
598,16498
40533,20199
18754,11900
73272,21500
3345,9895
66137,11199
39681,29124
37512,34399
59846,12998
70336,12795
71723,9200
13353,16750
54883,7895
63541,6295
65190,5499
69689,18990
52283,14995
42515,20999
23971,15999
51029,21900
788,13532
3550,41880
6180,10379
52100,6999
29205,9498
63703,15995
10842,22000
47489,10398
75131,14348
48318,5275
2205,26990
16510,8000
73025,10500
8327,16900
41153,19099
651,13000
25265,18298
14148,27480
20600,9699
6156,21995
39145,25495
51106,14516
72837,12500
69775,13480
45198,16990
16628,1595
37658,41999
35293,25499
50108,12671
16136,8000
5231,8500
33288,6985
9921,23282
26572,16000
17912,15480
42285,38995
35246,13990
31455,9600
21520,16800
28018,10690
20941,12400
72854,22995
58748,8650
61385,8498
41697,27990
53676,9242
27106,16599
53693,20498
63431,10699
12791,11750
40772,13477
28812,17000
67306,10495
13551,62980
19605,13999
19489,8900
50720,13299
4086,26990
65841,5500
18284,7999
25262,9795
37285,16495
46005,24109
26316,10998
50896,23990
34244,14995
5145,35650
6053,17495
15037,16000
36640,28699
72716,8990
71296,21950
24752,18787
55640,19988
1821,19900
52873,11690
37207,30294
60713,10194
26194,8999
61891,12298
49830,8991
35225,18599
38876,37899
57388,6870
63659,15370
35150,20498
70961,19450
52583,7985
35528,28149
52374,39498
29860,6495
38013,25824
33062,8595
43818,12795
2052,18120
20328,6500
17845,9311
65828,15489
74813,19986
16830,12000
29466,10498
32417,15498
39304,15300
51877,12750
42080,13400
62719,7599
69671,9120
35444,24000
11196,24480
3746,14992
50051,9795
5583,17290
25225,1500
52037,7195
60148,12795
48796,10500
70281,12489
75386,7999
11296,14800
40750,27990
35022,14992
69129,16995
16897,11200
23223,16498
68521,28000
64465,7991
62125,15495
47119,14495
27205,15299
57547,8995
36319,35660
11782,17995
41626,15300
65290,9495
69949,29995
43227,16299
21752,10000
37929,19480
9866,10985
31814,10795
28279,14750
33792,13998
12235,24995
49369,7985
57669,10900
47438,9495
32358,11998
49227,4995
59079,11699
36118,16591
10051,8800
55875,11498
63351,5695
39600,28000
6174,20850
73555,20790
65214,11999
16925,17500
51810,9495
53298,8788
61478,4500
18235,9499
23511,17000
23413,10390
48117,19690
48015,9857
31247,9799
75096,20991
53181,11995
61822,13998
59577,6280
6326,17000
2914,3495
65889,9995
35564,10450
54330,6602
26188,10495
58069,5695
35159,28491
54363,21495
4147,18400
63124,7990
55600,11000
10724,11500
38524,25849
73632,8830
48189,18450
48934,19980
51832,7850
25808,8999
74670,11990
72964,20290
62169,10490
33433,12998
19464,8295
61099,12595
23445,22660
70300,22490
16528,11500
46675,21990
35912,24990
72643,27590
37698,15995
36729,10791
1590,37900
37555,21799
64897,9698
19809,16995
21949,13510
27385,18420
16050,17900
12019,20999
67013,29995
50297,22495
64269,7776
33870,7799
74880,20500
1880,29290
63855,6495
60035,8798
69427,29156
38801,24990
52261,9698
22523,14998
44187,29990
6954,17888
988,11299
56461,7000
38205,11991
40149,10190
25278,11299
66540,10995
64716,11995
23627,10810
71522,21990
66394,38000
9551,21750
37550,11495
30849,7295
46232,18995
22940,14999
44019,46199
50205,7795
1342,23535
42618,42849
24868,10990
50137,3899
6554,25672
33510,2495
21897,15791
37097,23450
11429,34995
49714,21991
4351,22991
24483,19210
44194,29899
58921,11499
73366,22814
30321,9320
27965,18900
1736,36202
1905,28450
18170,14299
59810,13482
55906,10544
28904,10500
7216,19000
57078,8750
2946,16725
48163,16990
56287,9698
75426,28290
39763,18500
10648,11498
37547,17900
22045,6210
25239,14620
26276,26995
61544,12990
33358,31995
15328,14495
4550,13500
21113,10498
12757,20500
20595,8999
73469,10995
55413,13590
7392,31490
41513,15995
39820,19980
24799,10330
65780,11750
63269,6450
12306,3995
73128,11000
61110,7250
11646,26592
73602,13166
64032,6498
70615,25000
41559,16950
55599,9995
12257,53988
3196,11990
54351,7100
50971,8998
43181,16700
43572,18998
8644,25449
74278,10012
6140,9495
36981,29949
12552,37498
60235,7211
16470,14750
63584,7800
13350,16500
48613,7495
59145,11499
63435,9999
44443,13390
62199,14399
52274,11300
63647,7491
43360,14057
21831,13155
75850,7950
64455,10995
13306,17990
74942,12695
45384,27924
30816,9691
56825,9495
33005,13498
61882,4998
25224,10250
21693,17998
75366,19290
43910,15000
21148,11389
63943,10495
7066,13990
71851,23780
58406,14995
60245,6000
72636,9841
39890,25399
32914,11149
66400,21989
49560,11994
3953,25790
40113,32699
30204,19070
51538,9387
44740,15999
52644,12250
3878,54500
28047,21000
34192,15500
75385,11495
65563,18191
75507,9750
5,10699
17560,8250
63590,10390
59111,15800
65671,16995
20255,10500
45797,15121
1692,14995
31229,17740
18488,18680
71763,10195
17010,7498
11108,33980
4827,29490
26455,16350
8764,17920
12900,18650
38759,24991
57113,10698
10526,20470
12956,23990
4589,20500
26939,17800
47977,18998
19828,20491
20232,12499
11815,15552
55269,17000
7990,11269
70039,10591
25535,13090
31167,10998
75485,24850
28642,1895
65326,4795
72261,16490
17302,12030
57212,7700
8393,29480
30225,9510
71493,11591
70705,13222
29938,9679
68911,22995
59781,10698
13852,14990
50788,13795
4804,27850
49746,9377
74943,14950
25246,14000
61788,11298
33523,12795
30975,11498
16436,18139
61869,8990
66758,16475
26000,14660
54604,10499
51075,14310
2829,6895
74482,10950
4806,21500
21129,17700
29144,16995
9168,22500
1889,15444
68180,17990
58521,14950
42281,20299
68194,20190
14804,9499
15476,11995
68602,7990
1011,13999
17548,13950
68344,13500
27989,16499
31639,17500
63481,11298
68730,25499
24053,9989
70684,9690
11025,73990
29810,19000
35417,75089
124,28490
4160,22950
61939,7799
12484,25866
63133,5999
339,43995
22891,8700
37554,30990
38657,15800
15627,11500
15362,9500
75763,21900
3013,11000
68333,12020
46907,20490
28982,17500
43685,17999
53207,10707
26674,20499
3164,23990
4584,23950
51234,26499
38460,16490
44024,29299
21533,26995
36202,18849
51360,29995
30644,11000
8975,31680
66417,40995
33319,14250
47229,6690
44692,25950
72781,8690
48569,7695
9385,10200
16342,8600
23149,11995
55499,7995
17697,18999
31388,16040
31927,7599
45795,3999
33464,10995
12119,16899
29308,9295
72468,13990
24893,16495
31893,8990
73943,8995
52033,7000
44431,20998
30464,5995
52606,7350
22615,11500
35206,16190
15787,14998
15760,17520
39814,19199
15192,15575
60150,8799
66279,19950
10326,19845
8291,19500
40288,18480
16378,13820
44688,14600
36397,25446
39680,36991
13511,14470
63419,13295
51115,11599
16769,11199
10375,23990
7256,16036
3723,60000
20938,20490
33921,30699
60741,10795
65499,14690
19537,8999
53448,11200
39349,15399
58566,6510
48273,6495
21191,6350
74648,34995
9476,37995
27519,19699
14396,45995
24348,12500
51065,13990
31179,10690
34569,15236
12471,13495
68426,12199
52243,9990
11950,15490
62436,7499
26601,12500
15473,11450
57611,9495
31882,15295
4369,13999
2849,30990
2554,19875
9110,13500
74878,13650
9952,14199
55663,10990
18054,18990
30108,15500
74010,12998
29237,10999
19047,9500
54466,14498
18812,8742
51586,8700
438,13298
38021,18100
64686,9993
8395,17495
63126,13799
62830,9490
27534,16498
74404,11995
49353,17495
44453,15000
25120,14290
48041,15490
12523,16000
69298,8495
10503,13391
41771,38899
53025,11095
2956,31498
47599,11500
2057,10000
30341,14995
37756,31950
7988,29995
15225,10000
8917,21205
7828,23250
417,22000
2989,19950
3876,14999
24617,14810
50744,24698
58066,8495
46745,11785
68002,7210
67444,9700
71871,18991
39889,19980
21301,8498
53528,7500
57777,10995
20601,13995
47946,8391
22196,11495
11959,23595
61167,15360
5743,16490
70854,16999
38868,30998
28285,19610
73744,21999
18909,6499
15682,12998
57336,6110
59991,7995
36928,28466
66998,9499
60255,15495
55249,5990
3779,11863
10774,10295
59930,11995
4919,16800
40477,21936
71785,12300
38273,44000
19905,12400
13663,31495
58273,11000
11368,14995
42053,27500
36295,23049
37625,47980
52923,10495
43005,35740
17429,14500
74294,18872
73749,9249
40619,21991
34836,19995
27608,10990
61344,11951
70894,8999
54831,7995
66042,14706
45770,14702
4100,17499
59963,7949
63793,7000
51636,19990
66648,29995
61995,8433
11991,21950
12593,31820
17960,14685
637,13300
16174,17350
75444,15990
13176,16612
38331,17498
43138,36995
69628,6940
65450,14790
17195,8870
10388,17980
67052,27695
17338,9000
15851,3485
59409,8795
22191,8999
31233,18599
14527,18995
45464,23981
44200,12800
12288,19000
56694,10290
72957,9588
18504,6480
67639,11489
44403,30495
63950,10385
19525,11900
4440,16420
56323,14000
8909,20000
58519,9699
49587,5495
12770,49623
63360,10991
2685,17500
14618,19950
5695,21450
37740,7490
37593,25799
55541,14690
10605,12970
55853,9750
32273,15000
11161,9977
59230,10995
67552,17237
42730,46998
39724,13495
10821,23400
18480,12800
53875,9995
71075,16998
27969,13617
17201,10000
41637,19498
68550,20950
58849,13695
58063,11998
1934,20190
426,42500
49672,12600
54259,9799
36578,20490
25003,6399
67377,9998
40007,77500
44026,30699
69710,13495
66821,8690
6726,38799
37464,16750
54721,8148
3445,35990
3709,32000
72712,30895
74605,15189
49703,19990
48285,13295
67075,20990
61073,10495
72296,19231
59532,10999
